dimension,steps,h,epsilon,h1_error,mean_norm_sq,variance,kl_target_to_euler,current_factor,prior_factor
8,256,0.00390625,0.08,0.0064,0.00256311536530522,1.0016931383843208,0.0012851120122569911,3359.8202190447346,71296
8,512,0.001953125,0.0,0.0,0.0,1.0008454830200706,1.428072909235873e-06,3359.8202190447346,71296
8,512,0.001953125,0.02,0.0004,0.00016001243518346978,1.0008454830200706,8.136670374534307e-05,3359.8202190447346,71296
8,512,0.001953125,0.04,0.0016,0.0006400497407338791,1.0008454830200706,0.000321182596255441,3359.8202190447346,71296
8,512,0.001953125,0.08,0.0064,0.0025601989629355166,1.0008454830200706,0.001280446166296721,3359.8202190447346,71296
16,8,0.125,0.0,0.0,0.0,1.0587955275319167,0.012811114886507935,23615.89508168525,699136
16,8,0.125,0.02,0.0004,0.00017233970216384622,1.0587955275319167,0.012892499675961344,23615.89508168525,699136
16,8,0.125,0.04,0.0016,0.0006893588086553849,1.0587955275319167,0.013136654044320684,23615.89508168525,699136
16,8,0.125,0.08,0.0064,0.0027574352346215396,1.0587955275319167,0.014113271517754489,23615.89508168525,699136
16,16,0.0625,0.0,0.0,0.0,1.0281681036652581,0.003058236590801844,23615.89508168525,699136
16,16,0.0625,0.02,0.0004,0.0001658562101893659,1.0281681036652581,0.0031388927644351305,23615.89508168525,699136
16,16,0.0625,0.04,0.0016,0.0006634248407574636,1.0281681036652581,0.0033808612853385434,23615.89508168525,699136
16,16,0.0625,0.08,0.0064,0.0026536993630298543,1.0281681036652581,0.004348735368953971,23615.89508168525,699136
16,32,0.03125,0.0,0.0,0.0,1.0137923169447862,0.0007471330115546154,23615.89508168525,699136
16,32,0.03125,0.02,0.0004,0.0001627893815863368,1.0137923169447862,0.0008274203538757435,23615.89508168525,699136
16,32,0.03125,0.04,0.0016,0.0006511575263453472,1.0137923169447862,0.0010682823808391279,23615.89508168525,699136
16,32,0.03125,0.08,0.0064,0.0026046301053813887,1.0137923169447862,0.0020317304886935533,23615.89508168525,699136
16,64,0.015625,0.0,0.0,0.0,1.0068250774576406,0.0001846440617394654,23615.89508168525,699136
16,64,0.015625,0.02,0.0004,0.00016129684575673343,1.0068250774576406,0.0002647457841580339,23615.89508168525,699136
16,64,0.015625,0.04,0.0016,0.0006451873830269337,1.0068250774576406,0.0005050509514137394,23615.89508168525,699136
16,64,0.015625,0.08,0.0064,0.002580749532107735,1.0068250774576406,0.0014662716204338969,23615.89508168525,699136
